812322016086913028,justoslopez,b'LOVE MY WIFE! \n\n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa #tagafriend\xe2\x80\xa6 https://t.co/mzxS0lEtpe'
192179675,Terence_Writing,"b'Lots #GlobalPowers Say Keep Iran \xe2\x80\x9cNo #NuclearWeapon Deal\xe2\x80\x9d Important, Yet #Trump Hurting #Iran #Economically (#Money\xe2\x80\xa6 https://t.co/MolfkKX2EB'"
594505247,JhenelleGreen,b'@ASOS_HeretoHelp @ASOS is this how you deliver people\xe2\x80\x99s packages? I\xe2\x80\x99m fuming right now. What do I pay premier deliv\xe2\x80\xa6 https://t.co/mwFVpDMvJq'
554582297,AnneBurley,b'Just learned of MORE delays for #moving to a new #home. I am SO frustrated... but better breathe and do lots of\xe2\x80\xa6 https://t.co/nqiaEPoyUf'
812322016086913028,justoslopez,b'So True!\n.\n.\n.\n.\n.\n.\n.\n.\n#cutecouple #love #virallol #cute #couple #tagsomeone #menwillbemen #girls #chutiyapa\xe2\x80\xa6 https://t.co/1yJvfpFTuj'
382945513,ArleneBHeed,b'@gr8tjude Beyond ridiculous.  #CoryBooker #disrespects #POTUSTrump which makes me #angry.'
140933301,theprincepapi,b'How i feel about @holdenpro attacking my  sweetest friend kapital_gainz las sunday #angry @JakeHeavyweight https://t.co/96riAr5ryq'
989387347665055744,sharmaheena850,"b""Feeling #hungry and #angry at the same time? Here's the reason behind it\n\nhttps://t.co/ATFcsjZomS"""
16799574,edz1,b'RT @martoons224: .\n.\n.\n.\n.\nThink or Swim!\n#antisocialstudies #martoonerville #cartoonart #MorningJoe #artist #angry #picoftheday  #politica\xe2\x80\xa6'
1005176378667368448,none_the_less00,b'I hate this feeling... #Emptiness #MoodSwings #Angry #HoldingOn'
3437004905,martoons224,b'.\n.\n.\n.\n.\nThink or Swim!\n#antisocialstudies #martoonerville #cartoonart #MorningJoe #artist #angry #picoftheday\xe2\x80\xa6 https://t.co/2FKdJJy1tD'
27823262,donkolenda,"b'My PC crashed on startup, ugh! Taking very long to come back up now. #angry'"
829736086658228225,CryPartisan,"b""This day gets better and fucking better! And NO! I'M NOT FUCKING HAPPY! #Angry"""
3330227663,coolnintendo,b'RT @TizzyTray: Nigga Playin #Pokemon. I been beat everybody ass. Lookin for the 8th Gym leader for about 7 hours no\xe2\x80\xa6 https://t.co/cybhbtVleq'
997124703436320768,TizzyTray,b'Nigga Playin #Pokemon. I been beat everybody ass. Lookin for the 8th Gym leader for about 7 hours now. #Lost #Angry\xe2\x80\xa6 https://t.co/hkaKIJZeIF'
63033254,surakin,b'It is the year 2018 and I still have to deal with a 260 character path length limit. #angry #fuckthisshit'
3268958610,abhifizz,"b""It's just so annoying and disappointing when the concerned authorities fail to inform the students about their non-\xe2\x80\xa6 https://t.co/iaMF47jGgl"""
967627254,AudreyRantau,b'RT @JTIDWELL12: What are you #speaking to others? Is it #kind &amp; #sweet? Or #angry &amp; #bitter? Your #words are #powerful. They either bring o\xe2\x80\xa6'
714516839,JTIDWELL12,b'What are you #speaking to others? Is it #kind &amp; #sweet? Or #angry &amp; #bitter? Your #words are #powerful. They either\xe2\x80\xa6 https://t.co/XdufRBXwEp'
978602692326166528,RealABDickson,b'#Hysteria  - \xe2\x80\x98a psychoneurotic disorder characterized by violent emotional outbreaks\xe2\x80\x99...           These are the\xe2\x80\xa6 https://t.co/YNUMuahP2g'
839821430,mahboobkawsar,b'.\n#Uponthem #isa #misfortune \n\n#of #evil #nature \n\n#and #Allah \n\n#has #become #angry \n\n#with #them #andhas #cursed\xe2\x80\xa6 https://t.co/INX1GM8RSy'
1010001964657205248,TrumpMania45,b'@CoryBooker @FoxNews @cnn @DonaldJTrumpJr Has anyone else noticed how Cory Booker continues to lose his temper?? I\xe2\x80\xa6 https://t.co/RLiVKbbHGn'
200265966,Susiesparkle,b'Going to be a long shitty two years #angry \xf0\x9f\x98\xa1 #youreafool'
754259122036637696,SukiStockwell,"b'RT @Undercoverinfo1: Brexit Britain. More food banks, shortages of food and fuel, massive job losses as more businesses transfer to the EU,\xe2\x80\xa6'"
20837425,TheRealPWB,b'I\xe2\x80\x99ve just ended an email with \xe2\x80\x98Regards\xe2\x80\x99. #Angry'
2822572743,Undercoverinfo1,"b'Brexit Britain. More food banks, shortages of food and fuel, massive job losses as more businesses transfer to the\xe2\x80\xa6 https://t.co/zQmalwgyWP'"
60684642,VitalisCoaching,"b'I like the words by Eckhart Tolle: a car crash of ten seconds, leaving a tiny scratch, can make us #angry for days.\xe2\x80\xa6 https://t.co/xmUDmE5yC4'"
45407537,KTweds56,"b'@carolecadwalla @matthew_elliott @darrengrimes_ They\xe2\x80\x99ve raised over \xc2\xa339,000 so that\xe2\x80\x99s ok then.  #noconsequences #angry'"
23186971,AliveinChristFM,b'On Air NOW | #Nightsounds with Bill Pearce | Wednesday | #Angry At #God? | Listen: https://t.co/mQ7qGBLE0O #Jesus\xe2\x80\xa6 https://t.co/JFfUXH8f79'
941429190339022853,JackPurrington,b'Providing Space.\n\nToday JPsychology looks at providing space to those with Anger Issues as a way of showing your su\xe2\x80\xa6 https://t.co/AyuYApTasR'
552990586,CanberraUser,b'@9NewsSyd Oh yes they will! #Angry #Feminism will not stand superior. #Stick your map where it fits'
768155196,IP_IE_T_A_IL,b'Wth!!!!!!! I don\xe2\x80\x99t even understand this I got kicked out again! Grrrrr that\xe2\x80\x99s it! #angry #GearsOfWar4 \xf0\x9f\xa4\xac\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac'
816569430,clhinillinois,b'To the A**H*** MORON who woke me up shooting 5 firecrakers off that lit the sky up scaring the hell out of me &amp; mad\xe2\x80\xa6 https://t.co/tRDvfo1fxL'
838091714967502848,UCanGetThere2,b'For every minute you are #angry you lose sixty seconds of #happiness. Ralph Waldo Emerson'
1905143468,txpamalama,"b'@Megbweb @MrleeTx @tedcruz @BetoORourke Who decides a \xe2\x80\x9cliving wage\xe2\x80\x9d?  And, why must healthcare be tied to a busines\xe2\x80\xa6 https://t.co/7kpcK1rgmv'"
1640376726,i_manujindal,"b""RT @manujindal2011: @HDFCBank_Cares Following up from more then a month but haven't received my Rewards points in my account. have raised c\xe2\x80\xa6"""
1021164124665974784,Nakama_Lounge,b'#TheIncredibleHulk 2008 had SOOOOOOOOOO much potential!!!!!  \xf0\x9f\x98\xa4 \n\n#Angry #SequelWishlist #Marvel https://t.co/yxdcXCtjIC'
950457576143147009,CozmikDawn,b'The #reviews on @GooglePlay have proven the @facebook #Messenger #updates have made some #users #angry.\n\nOne #drama\xe2\x80\xa6 https://t.co/3tPil4TfAT'
40821909,sfmua_angelina,b'If you piss me off I will hit you or throw something at you. Either way you\xe2\x80\x99re getting hit. #angry'
